enciptado	Segmento GOL	Sexo_enc	F1.  ¿Es usted la persona que administra la cuenta que su empresa tiene con el/los operadores de productos o servicios fijos?	P11. Tiene contratado :...5	P11. Tiene contratado :...6	P11. Tiene contratado :...7	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...8	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...9	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...10	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...11	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...12	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...13	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...14	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...15	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...16	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...17	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...18	Internet Banda Ancha : OTROS	P2.2 Con quien tiene contratado el servicio de: MPLS...20	P2.2 Con quien tiene contratado el servicio de: MPLS...21	P2.2 Con quien tiene contratado el servicio de: MPLS...22	P2.2 Con quien tiene contratado el servicio de: MPLS...23	P2.2 Con quien tiene contratado el servicio de: MPLS...24	P2.2 Con quien tiene contratado el servicio de: MPLS...25	P2.2 Con quien tiene contratado el servicio de: MPLS...26	P2.2 Con quien tiene contratado el servicio de: MPLS...27	P2.2 Con quien tiene contratado el servicio de: MPLS...28	P2.2 Con quien tiene contratado el servicio de: MPLS...29	P2.2 Con quien tiene contratado el servicio de: MPLS...30	MPLS: OTROS	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...32	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...33	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...34	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...35	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...36	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...37	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...38	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...39	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...40	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...41	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...42	Telefonía Fija : OTROS	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P5_Entel es una empresa con buena imagen en general :	P5_Entel  Entrega un servicio confiable y transparente, centrado en las necesidades de las empresas' :	P5_Entel  Entrega soluciones prácticas e intuitivas que simplifican el día a día de las empresas :	P5_Entel Acerca a las empresas a la tecnología y sus posibilidades de transformación :	P5_Entel Se preocupa por su impacto en el medioambiente, las personas y la sociedad…..' :	P6 Pensando en el funcionamiento del servicio, ¿con qué nota de 1 a 7,evalúa el Funcionamiento de este servicio en general?	P7_Precio de los servicios en relación al mercado (Competitividad) :	P7_Competitividad de planes en cuanto a minutos (telefonía fija) :	P7_Competitividad de planes en cuanto a Internet banda ancha :	P8 Y en lo que respecta a Servicio a Clientes, en escala de 1 a 7 ¿cuán satisfecho está usted con ENTEL?	P9 En cuanto a la Facturación de sus servicios fijos con la misma escala¿Cómo evalúa el proceso de facturación en general?	P10_1_Ha realizado atención de: Contratación de nuevos servicios	P10_2_Ha realizado atención de: Solicitar aumentos o disminuciones  de velocidad (cambios de plan)	P10_3_Ha realizado atención de: Solicitar traslados de sus servicios fijos	P10_4_Ha realizado atención de: Consultas del contrato/ alcances del contrato/ condiciones del contrato	P10_5_Ha realizado atención de: Consultas sobre seguimiento o estado de solicitudes	P10_6_Ha realizado atención de: 'Consultas de la factura, como fecha pago, montos, detalles de cobros'	P10_7_Ha realizado atención de: Reclamos por fallas  técnicas de los servicios fijos	P10_8_Ha realizado atención de: Reclamos comerciales	P11_1_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Contratación de nuevos servicios	P11_2_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Solicitar aumentos o disminuciones  de velocidad (cambios de plan)	P11_3_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Solicitar traslados de sus servicios fijos	P11_4_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Consultas del contrato/ alcances del contrato/ condiciones del contrato	P11_5_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Consultas sobre seguimiento o estado de solicitudes	P11_6_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? 'Consultas de la factura, como fecha pago, montos, detalles de cobros	P11_7_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Reclamos por fallas  técnicas de los servicios fijos	P11_8_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Reclamos comerciales	P12_1_Cuál o cuáles de los siguientes medios utilizó?...73	P12_1_Cuál o cuáles de los siguientes medios utilizó?...74	P12_1_Cuál o cuáles de los siguientes medios utilizó?...75	P12_1_Cuál o cuáles de los siguientes medios utilizó?...76	P12_1_Cuál o cuáles de los siguientes medios utilizó?...77	P12_2_Cuál o cuáles de los siguientes medios utilizó?...78	P12_2_Cuál o cuáles de los siguientes medios utilizó?...79	P12_2_Cuál o cuáles de los siguientes medios utilizó?...80	P12_2_Cuál o cuáles de los siguientes medios utilizó?...81	P12_2_Cuál o cuáles de los siguientes medios utilizó?...82	P12_3_Cuál o cuáles de los siguientes medios utilizó?...83	P12_3_Cuál o cuáles de los siguientes medios utilizó?...84	P12_3_Cuál o cuáles de los siguientes medios utilizó?...85	P12_3_Cuál o cuáles de los siguientes medios utilizó?...86	P12_3_Cuál o cuáles de los siguientes medios utilizó?...87	P12_4_Cuál o cuáles de los siguientes medios utilizó?...88	P12_4_Cuál o cuáles de los siguientes medios utilizó?...89	P12_4_Cuál o cuáles de los siguientes medios utilizó?...90	P12_4_Cuál o cuáles de los siguientes medios utilizó?...91	P12_4_Cuál o cuáles de los siguientes medios utilizó?...92	P12_5_Cuál o cuáles de los siguientes medios utilizó?...93	P12_5_Cuál o cuáles de los siguientes medios utilizó?...94	P12_5_Cuál o cuáles de los siguientes medios utilizó?...95	P12_5_Cuál o cuáles de los siguientes medios utilizó?...96	P12_5_Cuál o cuáles de los siguientes medios utilizó?...97	P12_6_Cuál o cuáles de los siguientes medios utilizó?...98	P12_6_Cuál o cuáles de los siguientes medios utilizó?...99	P12_6_Cuál o cuáles de los siguientes medios utilizó?...100	P12_6_Cuál o cuáles de los siguientes medios utilizó?...101	P12_6_Cuál o cuáles de los siguientes medios utilizó?...102	P12_7_Cuál o cuáles de los siguientes medios utilizó?...103	P12_7_Cuál o cuáles de los siguientes medios utilizó?...104	P12_7_Cuál o cuáles de los siguientes medios utilizó?...105	P12_7_Cuál o cuáles de los siguientes medios utilizó?...106	P12_7_Cuál o cuáles de los siguientes medios utilizó?...107	P12_8_Cuál o cuáles de los siguientes medios utilizó?...108	P12_8_Cuál o cuáles de los siguientes medios utilizó?...109	P12_8_Cuál o cuáles de los siguientes medios utilizó?...110	P12_8_Cuál o cuáles de los siguientes medios utilizó?...111	P12_8_Cuál o cuáles de los siguientes medios utilizó?...112	P13_1_¿Con que nota de 1 a 7, evalúa el servicio dado por el … ejecutivo?	P13_2_¿Con que nota de 1 a 7, evalúa el servicio dado por el …call center?	P13_3_¿Con que nota de 1 a 7, evalúa el servicio dado por la… web con clave?	P13_4_¿Con que nota de 1 a 7, evalúa el servicio dado por la…tienda/sucursal?	P141. Que ejecutivo sabe usted que tiene	P142. Que ejecutivo sabe usted que tiene	P143. Que ejecutivo sabe usted que tiene	P144. Que ejecutivo sabe usted que tiene	P145. Que ejecutivo sabe usted que tiene	P151. Ha tenido contacto en los últimos 6 meses con su: Ejecutivo comercial	P152. Ha tenido contacto en los últimos 6 meses con su: Ejecutivo atención	P153. Ha tenido contacto en los últimos 6 meses con su: Círculo atención preferente	P154. Ha tenido contacto en los últimos 6 meses con su: Ejecutivo pero desconoce función	P161. Como evalúa a su: Ejecutivo comercial	P162. Como evalúa a su: Ejecutivo atención	P163. Como evalúa a su: Círculo atención preferente	P164. Como evalúa a su: Ejecutivo pero desconoce función	P17 Pensando en esta forma que Entel atiende su empresa y a usted como administrador de la cuenta… Usted diría que este modelo …	P18. En los últimos 3 meses, ¿ha tenido algún problema con el servicio entregado por Entel a su empresa?	P19. ¿Qué problemas ha tenido?	P20. Pensando en el problema que tuvo ¿lo comunicó a Entel?	P21. ¿Y fue solucionado su problema?	P22. Y con nota de 1 a 7 ¿Cómo evalúa la Calidad de la Solución entregada por ENTEL?	P23. 23. Utilizando una escala de 1 a 7, donde 1 significa nada dispuesto y 7 significa muy dispuesto, ¿Qué tan dispuesto estaría usted a continuar con Entel?	P24. Pensando en los últimos Ha empeorado meses, Usted diría que el servicio entregado por Entel	P25. En una escala de 0 a 10, donde 0 es nada probable y 10 es muy probable, ¿Qué tan probable es que recomiende nuestra empresa, producto o servicios a un amigo o colega?	P26. ¿Aceptaría que Entel conozca sus respuestas y lo contactara para entender en profundidad sus requerimientos/necesidades?	P27. ¿Cuántos empleados tiene su empresa?	P28. ¿Cuál es el rubro de su empresa?	P29. ¿Hace cuánto tiempo que tiene esta cuenta con Entel?	P30. ¿Ciudad o Comuna de Ubicación de su Empresa?	P35 REGION
hscPh5H7G5WP	Mas	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE TIENE BUEN SERVICIO (NO DA MÁS INFORMACIÓN)	6	6	5	6	6	6	6	6	6	5	6	Si	No	No	No	Si	Si	Si	No	5	NA	NA	NA	6	7	5	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	Web con clave	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	6	Está igual	8	1	10	ESTUDIOS JURÍDICOS	8 MESES	SANTIAGO CENTRO	Santiago
fDsPBtpG1peR	AV	Hombre	1	Internet banda ancha	MPLS	Telefonía fija	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	PORQUE TENGO UN CONTRATO ADECUADO QUE PERMITEN UNA EXTENDIDA POCAS HORAS MIENTRAS PROYECTO, UNAS BUENAS OFERTAS POR EL EJECUTIVO.	7	7	7	7	7	7	7	7	7	99	7	Si	Si	Si	Si	Si	No	No	No	7	7	7	7	7	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	Ejecutivo Comercial	Ejecutivo atención	NA	NA	NA	1	1	NA	NA	7	7	NA	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	7	Ha mejorado	10	1	15	MENERÍA	10	LAS CONDE/ SANTIAGO	Santiago
8k5OuKmZMxAx	AP	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE ES UNA NOTA BUENA, ADEMÁS SON RESPONSABLES Y CUMPLEN.	6	6	6	5	6	6	6	6	6	6	6	No	Si	No	No	No	No	Si	No	NA	6	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Web con clave	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	6	NA	Ejecutivo Comercial	NA	NA	NA	NA	1	NA	NA	NA	6	NA	NA	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	7	Está igual	9	1	14	COMIDAS RÁPIDAS	2 AÑOS	CURICÓ, SÉPTIMA REGIÓN	Regiones
hqxCtVSmcSG1	MV	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	GTD/Manquehue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	GTD/Manquehue	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE SE PUEDE MEJORAR, MAS VELOCIDAD, MANTENIENDO EL PRECIO, MEJORANDO LA VELOCIDAD. EL AP-TIME.	6	6	6	6	99	6	6	6	6	6	6	Si	Si	No	Si	Si	Si	No	No	6	6	NA	6	6	6	NA	NA	Ejecutivo asignado	Web con clave	Tienda sucursal	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	Ejecutivo asignado	Call center	NA	NA	NA	Call center	Web con clave	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	6	6	6	Ejecutivo Comercial	CAP	NA	NA	NA	1	NA	1	NA	5	NA	6	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	6	Ha mejorado	8	1	500	AGRICOLA	MAS DE 1 AÑO	LOS CONDES DE SANTIAGO	Santiago
AewawvDrHSdh	Mas	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE HAY MOMENTOS QUE HAY INTERMITENCIA. SIN EMBARGO ATIENDEN RÁPIDO, EN REALIDAD AHORA HAY MENOS INCIDENTES, EN EL PRINCIPIO HUBIERON ARTOS INCIDENTES AHORA CASI NO HAY INCIDENTES DE CAÍDA DE SEÑAL.	6	6	6	5	5	6	6	5	5	5	6	No	No	No	No	No	No	Si	No	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	7	Ha mejorado	8	2	12	METALES, MAESTRANZA Y COMERCIALIZACIÓN	1 AÑO	IKIKE	Regiones
N8qiLQ5LC3US	Mas	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	HEMOS TENIDO ALGUNOS PEQUEÑOS INCONVENIENTES DE SERVICIO PERO NO FUNDAMENTALES, SON COSAS QUE SEAN PODIDO SOLUCIONAR PERO NO DEBERÍAN ESTAR, ES UN SERVICIO ESTÁNDAR COMÚN Y CORRIENTE.	5	6	4	5	99	6	7	7	6	6	7	No	No	No	Si	No	No	Si	No	NA	NA	NA	6	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	6	Está igual	8	1	3	SERVICIOS	8 A 9 MESES	SANTIAGO	Santiago
U6dGpYymz1w4	AV	Hombre	1	Internet banda ancha	NA	NA	Entel	Telefónica del Sur	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	TIENEN MUCHAS FALLAS, POR LA PARTE COMERCIAL HE TENIDO ARTOS INCONVENIENTES PORQUE LOS EJECUTIVOS QUE TRABAJAN ME HAN ENGAÑADO MUCHAS VECES CUANDO HE CONTRATADO SERVICIOS.	4	4	4	4	3	5	3	3	3	5	6	Si	No	No	No	No	No	Si	No	5	NA	NA	NA	NA	NA	5	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	Ejecutivo Comercial	Ejecutivo atención	NA	NA	NA	1	1	NA	NA	6	6	NA	NA	Cumple las necesidades que usted tiene como administrador	Si	CORTE DE SERVICIOS POR PROBLEMAS ELÉCTRICOS EN LA PLANTA DE ENTEL.	Si	Si fue solucionado	6	5	Está igual	5	1	20	TELECOMUNICACIONES	4 AÑOS	FLORIDA	Regiones
kuMjM4h6bN6h	MasPrem	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	HEMOS TENIDO PROBLEMAS DE CONECTIVIDAD Y LA SOLUCION ES LENTA	6	5	5	5	6	5	6	6	6	5	6	No	No	No	Si	No	Si	Si	Si	NA	NA	NA	5	NA	6	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tienda sucursal	NA	NA	NA	NA	NA	NA	NA	NA	NA	Tienda sucursal	NA	NA	NA	NA	Tienda sucursal	NA	NA	NA	NA	Tienda sucursal	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Si	CONECTIVIDAD BASICAMENTE INTERNET	Si	Si fue solucionado	7	5	Está igual	7	1	10	INVERSIONES	3 AÑOS	LAS CONDES	Santiago
63XKKqvaNwd4	Mas	Mujer	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	PORQUE AHORA NO SE CAE EL INTERNET, AUNQUE ESTÉN TODAS LAS PERSONAS OCUPÁNDOLO, ELLOS TIENEN UN SISTEMA DE FIBRA ÓPTICA POR ESO ES QUE MÁS FÁCIL.	3	7	7	7	7	7	7	7	7	7	7	No	No	No	No	No	No	No	No	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	7	Está igual	7	1	4	CENTRO ESTETICA Y SALON DE BELLEZA	1 AÑO	ANTOFAGASTA/REGIÓN SEGUNDA	Regiones
o0J7PdFMuNlT	MasPrem	Mujer	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE EN GENERAL DA UN BUEN SERVICIO, SOLAMENTE QUE CON ALGUNOS PEQUEÑOS PROBLEMAS DE ESTABILIDAD DE LA SEÑAL E REPENTE, PERO EN GENERAL EL SERVICIO ES BUENO EN CUANTO A QUE EL SERVICIO FUNCIONA Y HAY ACCESO CUANDO SE NECESITA A LOS OPERADORES.	6	6	4	4	99	6	5	5	6	6	6	No	No	No	No	No	No	No	No	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	7	Está igual	5	1	6	SALUD	12 AÑOS	LAS CONDES	Santiago
UU4iOQ42132C	MV	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE SIEMPRE PUEDE SER MEJOR (NO DA MAS INFORMACIÓN).	7	6	6	5	7	6	6	6	5	6	6	No	No	No	No	No	No	No	No	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ejecutivo Comercial	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	6	Está igual	6	2	14	VENTAS	12 AÑOS	CONCHALÍ, METROPOLITANA	Regiones
2jnRZHhOGfi8	MasPrem	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE ME GUSTARÍA QUE FUERA MÁS RÁPIDO AÚN, ME GUSTA EL SISTEMA DE SEGUIMIENTO EN LA PÁGINA.	6	6	6	6	6	6	6	6	6	6	7	No	No	No	No	No	Si	No	No	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Web con clave	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	7	Está igual	9	2	10	CAPACITACIÓN Y SERVICIO	6 AÑOS	PORVIDENCIA/ SANTIAGO	Santiago
U4ZYHE4sHt0a	AP	Hombre	1	Internet banda ancha	MPLS	Telefonía fija	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	EL SERVICIOS ES BUENO POR LA CONEXIÓN PERO EL PRECIOS ES CARO (NO DA MAS INFORMACIÓN)	7	6	4	5	99	5	6	6	6	7	5	No	No	No	No	No	No	No	No	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ejecutivo Comercial	Ejecutivo atención	NA	NA	NA	1	1	NA	NA	6	7	NA	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	4	Ha mejorado	5	1	100	AGRÍCOLA	6 AÑOS	SANTIAGO	Santiago
auxPnazUdhnC	Mas	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	POR QUE AUN NO HE TENIDO PROBLEMAS, EL INTERNET ES SÚPER RÁPIDO, LA LINEA DE TELEFÓNICA FIJA ESTA FUNCIONAN SÚPER BIEN.	6	5	5	4	6	6	5	99	5	6	4	No	No	No	No	Si	Si	No	No	NA	NA	NA	NA	6	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	Web con clave	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	5	Está igual	5	1	5	AGENCIA DE VIAJES	7 MESES	SANTIAGO	Santiago
jg7rhWOY1aI8	MV	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE EL TEMA DE LA FIBRA ÓPTICA QUE SE CAE ACÁ EN LA EMPRESA LO DE MAS ESTA BIEN	7	7	7	7	99	7	6	4	6	7	7	No	Si	No	Si	No	No	Si	No	NA	6	NA	6	NA	NA	1	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6	NA	NA	Ejecutivo Comercial	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	No cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	6	Está igual	8	1	22	COMERCIALIZADORA Y EXPORTACIÓN	15 O 20 AÑOS	ALCABANO	Regiones
9viMDkBQbs3H	MV	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	PORQUE NO PRESTAN EL SERVICIO POR SEPARADO DE TELEFONÍA EN RELACIÓN CON EL INTERNET ENTONCES POR ESO DOY ESA CALIFICACIÓN	6	6	6	6	6	6	5	5	6	6	6	No	No	No	Si	No	Si	Si	No	NA	NA	NA	6	NA	7	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	No tiene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	5	Está igual	6	1	2	LUBRICENTRO	2 AÑOS	LA CUARTA REGIÓN	Regiones
